fact	theory	base_name	index	serial	source_file	source_line	concealed	group	hypotheses	has_skip_proof
pss_scratch.oy1_base1Y_condIV	pss_scratch	pss_scratch.oy1_base1Y_condIV	0	2324014	isabelle/layerC/pss_scratch.thy	1086	false	7850808	0	true
pss_scratch.oi5_IIIIV_pkg	pss_scratch	pss_scratch.oi5_IIIIV_pkg	0	2324208	isabelle/layerC/pss_scratch.thy	1213	false	7851074	0	true
pss_scratch.oi5_regime(1)	pss_scratch	pss_scratch.oi5_regime	1	2324344	isabelle/layerC/pss_scratch.thy	1374	false	7851756	0	true
pss_scratch.oi5_regime(2)	pss_scratch	pss_scratch.oi5_regime	2	2324346	isabelle/layerC/pss_scratch.thy	1374	false	7851756	0	true
pss_scratch.oi5_regime(3)	pss_scratch	pss_scratch.oi5_regime	3	2324348	isabelle/layerC/pss_scratch.thy	1374	false	7851756	0	true
pss_scratch.oi5_regime(4)	pss_scratch	pss_scratch.oi5_regime	4	2324350	isabelle/layerC/pss_scratch.thy	1374	false	7851756	0	true
pss_scratch.oi5_regime(5)	pss_scratch	pss_scratch.oi5_regime	5	2324354	isabelle/layerC/pss_scratch.thy	1374	false	7851756	0	true
pss_scratch.oi5_ltJ_or_IVadmeq	pss_scratch	pss_scratch.oi5_ltJ_or_IVadmeq	0	2324472	isabelle/layerC/pss_scratch.thy	1453	false	7852082	0	true
pss_scratch.oi5_bodyOT	pss_scratch	pss_scratch.oi5_bodyOT	0	2324566	isabelle/layerC/pss_scratch.thy	1502	false	7852310	0	true
pss_scratch.oi5_LbaseU	pss_scratch	pss_scratch.oi5_LbaseU	0	2324684	isabelle/layerC/pss_scratch.thy	1568	false	7852480	0	true
pss_scratch.oy1_core_mono	pss_scratch	pss_scratch.oy1_core_mono	0	2324736	isabelle/layerC/pss_scratch.thy	1591	false	7853106	0	true
pss_scratch.oy1_core_add	pss_scratch	pss_scratch.oy1_core_add	0	2324778	isabelle/layerC/pss_scratch.thy	1606	false	7853304	0	true
pss_scratch.oy1_ins_le_mono	pss_scratch	pss_scratch.oy1_ins_le_mono	0	2324840	isabelle/layerC/pss_scratch.thy	1610	false	7853486	0	true
pss_scratch.oy1_triG_antitone	pss_scratch	pss_scratch.oy1_triG_antitone	0	2324916	isabelle/layerC/pss_scratch.thy	1628	false	7853780	0	true
pss_scratch.oy1_base1Y	pss_scratch	pss_scratch.oy1_base1Y	0	2325040	isabelle/layerC/pss_scratch.thy	1652	false	7854024	0	true
pss_scratch.oy1_base1Y_t2	pss_scratch	pss_scratch.oy1_base1Y_t2	0	2325170	isabelle/layerC/pss_scratch.thy	1718	false	7854398	0	true
pss_scratch.od4_termination_census_v4(1)	pss_scratch	pss_scratch.od4_termination_census_v4	1	2325500	isabelle/layerC/pss_scratch.thy	1821	false	7854670	0	true
pss_scratch.od4_termination_census_v4(2)	pss_scratch	pss_scratch.od4_termination_census_v4	2	2325502	isabelle/layerC/pss_scratch.thy	1821	false	7854670	0	true
pss_scratch.oi5_OTint_IIIIV_hp	pss_scratch	pss_scratch.oi5_OTint_IIIIV_hp	0	2325968	isabelle/layerC/pss_scratch.thy	1858	false	7855466	0	true
pss_scratch.oi5_OTint_condIII	pss_scratch	pss_scratch.oi5_OTint_condIII	0	2326392	isabelle/layerC/pss_scratch.thy	2149	false	7856604	0	true
pss_scratch.oi5_OTint_condIV	pss_scratch	pss_scratch.oi5_OTint_condIV	0	2326598	isabelle/layerC/pss_scratch.thy	2218	false	7857294	0	true
pss_scratch.oi5_termination_census(1)	pss_scratch	pss_scratch.oi5_termination_census	1	2326682	isabelle/layerC/pss_scratch.thy	2291	false	7858226	0	true
pss_scratch.oi5_termination_census(2)	pss_scratch	pss_scratch.oi5_termination_census	2	2326684	isabelle/layerC/pss_scratch.thy	2291	false	7858226	0	true
pss_scratch.oi5_OTint_slot	pss_scratch	pss_scratch.oi5_OTint_slot	0	2326786	isabelle/layerC/pss_scratch.thy	2353	false	7858544	0	true
pss_scratch.oi5_OTmulti	pss_scratch	pss_scratch.oi5_OTmulti	0	2327148	isabelle/layerC/pss_scratch.thy	2392	false	7859154	0	true
pss_scratch.oi6_termination_census(1)	pss_scratch	pss_scratch.oi6_termination_census	1	2327272	isabelle/layerC/pss_scratch.thy	2444	false	7859880	0	true
pss_scratch.oi6_termination_census(2)	pss_scratch	pss_scratch.oi6_termination_census	2	2327274	isabelle/layerC/pss_scratch.thy	2444	false	7859880	0	true
pss_scratch.otx3_core_tri	pss_scratch	pss_scratch.otx3_core_tri	0	2327298	isabelle/layerC/pss_scratch.thy	2517	false	7860282	0	true
pss_scratch.ot1_OTA1_from_bricks	pss_scratch	pss_scratch.ot1_OTA1_from_bricks	0	2327312	isabelle/layerC/pss_scratch.thy	2583	false	7860436	0	true
pss_scratch.ot2_IVNP	pss_scratch	pss_scratch.ot2_IVNP	0	2327320	isabelle/layerC/pss_scratch.thy	2627	false	7860640	0	true
pss_scratch.oi7_termination_census(1)	pss_scratch	pss_scratch.oi7_termination_census	1	2327362	isabelle/layerC/pss_scratch.thy	2649	false	7860714	0	true
pss_scratch.oi7_termination_census(2)	pss_scratch	pss_scratch.oi7_termination_census	2	2327364	isabelle/layerC/pss_scratch.thy	2649	false	7860714	0	true
pss_scratch.scbext_triG	pss_scratch	pss_scratch.scbext_triG	0	2327400	isabelle/layerC/pss_scratch.thy	2711	false	7860974	0	true
pss_scratch.ot1_triG_grow	pss_scratch	pss_scratch.ot1_triG_grow	0	2327406	isabelle/layerC/pss_scratch.thy	2759	false	7861094	0	true
pss_scratch.crx_tri0_of_nest	pss_scratch	pss_scratch.crx_tri0_of_nest	0	2327416	isabelle/layerC/pss_scratch.thy	2784	false	7861196	0	true
pss_scratch.ot1_triG_add	pss_scratch	pss_scratch.ot1_triG_add	0	2327424	isabelle/layerC/pss_scratch.thy	2895	false	7861340	0	true
pss_scratch.cnv_tri0_of_nest	pss_scratch	pss_scratch.cnv_tri0_of_nest	0	2327432	isabelle/layerC/pss_scratch.thy	2915	false	7861412	0	true
pss_scratch.ot2_IVADMEQ_of_pkg	pss_scratch	pss_scratch.ot2_IVADMEQ_of_pkg	0	2327458	isabelle/layerC/pss_scratch.thy	3084	false	7861590	0	true
pss_scratch.ot2_IVADMEQ_mod	pss_scratch	pss_scratch.ot2_IVADMEQ_mod	0	2327496	isabelle/layerC/pss_scratch.thy	3232	false	7862032	0	true
pss_scratch.ot2_dins_addBT_of_shape	pss_scratch	pss_scratch.ot2_dins_addBT_of_shape	0	2327502	isabelle/layerC/pss_scratch.thy	3343	false	7862236	0	true
pss_scratch.oi8_OTint_IIIIV_hp	pss_scratch	pss_scratch.oi8_OTint_IIIIV_hp	0	2327516	isabelle/layerC/pss_scratch.thy	3432	false	7862364	0	true
pss_scratch.oi8_OTint_condIII	pss_scratch	pss_scratch.oi8_OTint_condIII	0	2327522	isabelle/layerC/pss_scratch.thy	3716	false	7862466	0	true
pss_scratch.oi8_OTint_condIV	pss_scratch	pss_scratch.oi8_OTint_condIV	0	2327532	isabelle/layerC/pss_scratch.thy	3774	false	7862550	0	true
pss_scratch.oi8_termination_census(1)	pss_scratch	pss_scratch.oi8_termination_census	1	2327538	isabelle/layerC/pss_scratch.thy	3849	false	7862694	0	true
pss_scratch.oi8_termination_census(2)	pss_scratch	pss_scratch.oi8_termination_census	2	2327540	isabelle/layerC/pss_scratch.thy	3849	false	7862694	0	true
pss_scratch.ot1_OTA1_reduce	pss_scratch	pss_scratch.ot1_OTA1_reduce	0	2327548	isabelle/layerC/pss_scratch.thy	3923	false	7862792	0	true
pss_scratch.ot1_tri0_census	pss_scratch	pss_scratch.ot1_tri0_census	0	2327558	isabelle/layerC/pss_scratch.thy	4081	false	7862894	0	true
pss_scratch.oy1_tri0Y_census	pss_scratch	pss_scratch.oy1_tri0Y_census	0	2327570	isabelle/layerC/pss_scratch.thy	4154	false	7863000	0	true
pss_scratch.ot1_nub_from_A0OT	pss_scratch	pss_scratch.ot1_nub_from_A0OT	0	2327576	isabelle/layerC/pss_scratch.thy	4188	false	7863118	0	true
pss_scratch.ot1_OTA1_from_A0OT	pss_scratch	pss_scratch.ot1_OTA1_from_A0OT	0	2327582	isabelle/layerC/pss_scratch.thy	4314	false	7863232	0	true
pss_scratch.oi8_census_via_A0OT(1)	pss_scratch	pss_scratch.oi8_census_via_A0OT	1	2327588	isabelle/layerC/pss_scratch.thy	4350	false	7863344	0	true
pss_scratch.oi8_census_via_A0OT(2)	pss_scratch	pss_scratch.oi8_census_via_A0OT	2	2327590	isabelle/layerC/pss_scratch.thy	4350	false	7863344	0	true
pss_scratch.ot2_tower_newOT	pss_scratch	pss_scratch.ot2_tower_newOT	0	2327596	isabelle/layerC/pss_scratch.thy	4439	false	7863502	0	true
pss_scratch.ot2_NEWOT_of_pkg	pss_scratch	pss_scratch.ot2_NEWOT_of_pkg	0	2327604	isabelle/layerC/pss_scratch.thy	4511	false	7863652	0	true
pss_scratch.ot2_tower_inv	pss_scratch	pss_scratch.ot2_tower_inv	0	2327610	isabelle/layerC/pss_scratch.thy	4615	false	7863818	0	true
pss_scratch.od4_OTpred_mono_RT	pss_scratch	pss_scratch.od4_OTpred_mono_RT	0	2327616	isabelle/layerC/pss_scratch.thy	4692	false	7863968	0	true
pss_scratch.otx_bpHeadT_OT	pss_scratch	pss_scratch.otx_bpHeadT_OT	0	2327622	isabelle/layerC/pss_scratch.thy	4732	false	7864048	0	true
pss_scratch.ot1_A0OT	pss_scratch	pss_scratch.ot1_A0OT	0	2327628	isabelle/layerC/pss_scratch.thy	4762	false	7864118	0	true
pss_scratch.oi8_census_final(1)	pss_scratch	pss_scratch.oi8_census_final	1	2327634	isabelle/layerC/pss_scratch.thy	4869	false	7864190	0	true
pss_scratch.oi8_census_final(2)	pss_scratch	pss_scratch.oi8_census_final	2	2327636	isabelle/layerC/pss_scratch.thy	4869	false	7864190	0	true
pss_scratch.ox5_body_driver	pss_scratch	pss_scratch.ox5_body_driver	0	2327642	isabelle/layerC/pss_scratch.thy	4936	false	7864362	0	true
pss_scratch.ox5_body_driver_census	pss_scratch	pss_scratch.ox5_body_driver_census	0	2327650	isabelle/layerC/pss_scratch.thy	4974	false	7864458	0	true
pss_scratch.ox6_holeH	pss_scratch	pss_scratch.ox6_holeH	0	2327662	isabelle/layerC/pss_scratch.thy	5081	false	7864626	0	true
pss_scratch.ox6_setle_scbext	pss_scratch	pss_scratch.ox6_setle_scbext	0	2327676	isabelle/layerC/pss_scratch.thy	5108	false	7864714	0	true
pss_scratch.ox6_setle_wrapped	pss_scratch	pss_scratch.ox6_setle_wrapped	0	2327682	isabelle/layerC/pss_scratch.thy	5220	false	7864892	0	true
pss_scratch.ox6_SETLE1_reduce	pss_scratch	pss_scratch.ox6_SETLE1_reduce	0	2327716	isabelle/layerC/pss_scratch.thy	5251	false	7865042	0	true
pss_scratch.ot2_transT2_OT	pss_scratch	pss_scratch.ot2_transT2_OT	0	2327746	isabelle/layerC/pss_scratch.thy	5339	false	7866512	0	true
pss_scratch.cnv_tri0_transT2	pss_scratch	pss_scratch.cnv_tri0_transT2	0	2327776	isabelle/layerC/pss_scratch.thy	5459	false	7866752	0	true
pss_scratch.ot2_IVADMEQ_of_pkg_free	pss_scratch	pss_scratch.ot2_IVADMEQ_of_pkg_free	0	2327872	isabelle/layerC/pss_scratch.thy	5520	false	7867240	0	true
pss_scratch.ot2_IVADMEQ	pss_scratch	pss_scratch.ot2_IVADMEQ	0	2327936	isabelle/layerC/pss_scratch.thy	5682	false	7868132	0	true
pss_scratch.oi8_census_final_ivadmeq(1)	pss_scratch	pss_scratch.oi8_census_final_ivadmeq	1	2327980	isabelle/layerC/pss_scratch.thy	5800	false	7868444	0	true
pss_scratch.oi8_census_final_ivadmeq(2)	pss_scratch	pss_scratch.oi8_census_final_ivadmeq	2	2327982	isabelle/layerC/pss_scratch.thy	5800	false	7868444	0	true
pss_scratch.ox6_setle_scbext_restr	pss_scratch	pss_scratch.ox6_setle_scbext_restr	0	2328064	isabelle/layerC/pss_scratch.thy	5863	false	7869264	0	true
pss_scratch.ox6_setle_wrapped_restr	pss_scratch	pss_scratch.ox6_setle_wrapped_restr	0	2328192	isabelle/layerC/pss_scratch.thy	5982	false	7869868	0	true
pss_scratch.ox6_SETLE1_reduce_restr	pss_scratch	pss_scratch.ox6_SETLE1_reduce_restr	0	2328502	isabelle/layerC/pss_scratch.thy	6017	false	7870458	0	true
pss_scratch.ot_finRc_bounded	pss_scratch	pss_scratch.ot_finRc_bounded	0	2328636	isabelle/layerC/pss_scratch.thy	6123	false	7871122	0	false
pss_scratch.ot_finRc_reduce	pss_scratch	pss_scratch.ot_finRc_reduce	0	2328706	isabelle/layerC/pss_scratch.thy	6131	false	7871378	0	false
pss_scratch.ox7_scbext_leBT_hole	pss_scratch	pss_scratch.ox7_scbext_leBT_hole	0	2328740	isabelle/layerC/pss_scratch.thy	6180	false	7871506	0	true
pss_scratch.ox7_align3_track	pss_scratch	pss_scratch.ox7_align3_track	0	2328758	isabelle/layerC/pss_scratch.thy	6218	false	7871730	0	true
pss_scratch.ot_finRc_LastStep_bounded_lt	pss_scratch	pss_scratch.ot_finRc_LastStep_bounded_lt	0	2328772	isabelle/layerC/pss_scratch.thy	6305	false	7871918	0	false
pss_scratch.ot_finRc_LastStep_guard_bounded_lt	pss_scratch	pss_scratch.ot_finRc_LastStep_guard_bounded_lt	0	2328794	isabelle/layerC/pss_scratch.thy	6328	false	7872010	0	true
pss_scratch.ox7_RightNodes_body_ge_v1	pss_scratch	pss_scratch.ox7_RightNodes_body_ge_v1	0	2328820	isabelle/layerC/pss_scratch.thy	6382	false	7872138	0	true
pss_scratch.wcl_min_bad_secured	pss_scratch	pss_scratch.wcl_min_bad_secured	0	2328840	isabelle/layerC/pss_scratch.thy	6503	false	7872250	0	true
pss_scratch.wcl_core_iff_no_bad_secured	pss_scratch	pss_scratch.wcl_core_iff_no_bad_secured	0	2328846	isabelle/layerC/pss_scratch.thy	6552	false	7872308	0	false
pss_scratch.wcl_accfrag_downclosed	pss_scratch	pss_scratch.wcl_accfrag_downclosed	0	2328858	isabelle/layerC/pss_scratch.thy	6581	false	7872380	0	true
pss_scratch.wcl_accfrag_relacc	pss_scratch	pss_scratch.wcl_accfrag_relacc	0	2328868	isabelle/layerC/pss_scratch.thy	6592	false	7872474	0	false
pss_scratch.wcl_accfrag_prog_of_core	pss_scratch	pss_scratch.wcl_accfrag_prog_of_core	0	2328898	isabelle/layerC/pss_scratch.thy	6602	false	7872612	0	true
pss_scratch.wcl_accfrag_distinguished_of_core	pss_scratch	pss_scratch.wcl_accfrag_distinguished_of_core	0	2328904	isabelle/layerC/pss_scratch.thy	6631	false	7872688	0	true
pss_scratch.wcl_Mset_distinguished_of_core	pss_scratch	pss_scratch.wcl_Mset_distinguished_of_core	0	2328910	isabelle/layerC/pss_scratch.thy	6654	false	7872732	0	true
pss_scratch.wcl_Mset_eq_accfrag_of_core	pss_scratch	pss_scratch.wcl_Mset_eq_accfrag_of_core	0	2328918	isabelle/layerC/pss_scratch.thy	6659	false	7872778	0	true
pss_scratch.wcl_collapse_of_core	pss_scratch	pss_scratch.wcl_collapse_of_core	0	2328930	isabelle/layerC/pss_scratch.thy	6676	false	7872838	0	true
pss_scratch.wcl_min_bad_body_acc	pss_scratch	pss_scratch.wcl_min_bad_body_acc	0	2328946	isabelle/layerC/pss_scratch.thy	6690	false	7872904	0	true
pss_scratch.wcl_lower_head_bad_exists	pss_scratch	pss_scratch.wcl_lower_head_bad_exists	0	2328980	isabelle/layerC/pss_scratch.thy	6744	false	7872974	0	true
pss_scratch.wcl_min_bad_lex	pss_scratch	pss_scratch.wcl_min_bad_lex	0	2329018	isabelle/layerC/pss_scratch.thy	6798	false	7873102	0	true
pss_scratch.wcl_upper_def	pss_scratch	pss_scratch.wcl_upper_def	0	2329038	isabelle/layerC/pss_scratch.thy	6891	false	7873226	0	false
pss_scratch.wcl_wf_of_upper	pss_scratch	pss_scratch.wcl_wf_of_upper	0	2329058	isabelle/layerC/pss_scratch.thy	6903	false	7873422	0	true
pss_scratch.wcl_upper_of_wf	pss_scratch	pss_scratch.wcl_upper_of_wf	0	2329070	isabelle/layerC/pss_scratch.thy	6985	false	7873480	0	false
pss_scratch.wcl_upper_iff_wf	pss_scratch	pss_scratch.wcl_upper_iff_wf	0	2329078	isabelle/layerC/pss_scratch.thy	6992	false	7873518	0	true
pss_scratch.wcl_collapse_of_upper	pss_scratch	pss_scratch.wcl_collapse_of_upper	0	2329090	isabelle/layerC/pss_scratch.thy	6995	false	7873552	0	true
pss_scratch.wcl_buc1_2_2_of_upper	pss_scratch	pss_scratch.wcl_buc1_2_2_of_upper	0	2329102	isabelle/layerC/pss_scratch.thy	6999	false	7873594	0	true
pss_scratch.ox7_slice_TransOT	pss_scratch	pss_scratch.ox7_slice_TransOT	0	2329118	isabelle/layerC/pss_scratch.thy	7066	false	7873698	0	true
pss_scratch.ox7_bpHeadV_body_ge_v1	pss_scratch	pss_scratch.ox7_bpHeadV_body_ge_v1	0	2329142	isabelle/layerC/pss_scratch.thy	7146	false	7873820	0	true
pss_scratch.ox7_ub_lt_bpHeadV_body	pss_scratch	pss_scratch.ox7_ub_lt_bpHeadV_body	0	2329154	isabelle/layerC/pss_scratch.thy	7255	false	7874076	0	true
pss_scratch.wtw_core_step	pss_scratch	pss_scratch.wtw_core_step	0	2329176	isabelle/layerC/pss_scratch.thy	7307	false	7874198	0	true
pss_scratch.wcl_high_comp_bad_pred	pss_scratch	pss_scratch.wcl_high_comp_bad_pred	0	2329190	isabelle/layerC/pss_scratch.thy	7360	false	7874304	0	true
pss_scratch.wcl_high_comp_not_acc	pss_scratch	pss_scratch.wcl_high_comp_not_acc	0	2329198	isabelle/layerC/pss_scratch.thy	7377	false	7874384	0	true
pss_scratch.wcl_wf_of_upper_via_step	pss_scratch	pss_scratch.wcl_wf_of_upper_via_step	0	2329206	isabelle/layerC/pss_scratch.thy	7399	false	7874510	0	true
pss_scratch.ox7_headlt_lessBT	pss_scratch	pss_scratch.ox7_headlt_lessBT	0	2329220	isabelle/layerC/pss_scratch.thy	7542	false	7874598	0	true
pss_scratch.ox7_bpHeadV_share	pss_scratch	pss_scratch.ox7_bpHeadV_share	0	2329230	isabelle/layerC/pss_scratch.thy	7576	false	7874756	0	true
pss_scratch.ot7_SETLE1_ltJ_of_head	pss_scratch	pss_scratch.ot7_SETLE1_ltJ_of_head	0	2329308	isabelle/layerC/pss_scratch.thy	7617	false	7874916	0	true
pss_scratch.bwo_Wlev_def	pss_scratch	pss_scratch.bwo_Wlev_def	0	2329320	isabelle/layerC/pss_scratch.thy	7768	false	7875316	0	false
pss_scratch.bwo_shift_def	pss_scratch	pss_scratch.bwo_shift_def	0	2329334	isabelle/layerC/pss_scratch.thy	7773	false	7875414	0	false
pss_scratch.bwo_Dclosure_def	pss_scratch	pss_scratch.bwo_Dclosure_def	0	2329348	isabelle/layerC/pss_scratch.thy	7778	false	7875540	0	false
pss_scratch.bwo_Wstar_def	pss_scratch	pss_scratch.bwo_Wstar_def	0	2329360	isabelle/layerC/pss_scratch.thy	7785	false	7875764	0	false
pss_scratch.bwo_Aop_def	pss_scratch	pss_scratch.bwo_Aop_def	0	2329388	isabelle/layerC/pss_scratch.thy	7793	false	7875948	0	false
pss_scratch.bwo_2_4b_addition_closure	pss_scratch	pss_scratch.bwo_2_4b_addition_closure	0	2329392	isabelle/layerC/pss_scratch.thy	7801	false	7876142	0	true
pss_scratch.bwo_2_7_Dv_formation	pss_scratch	pss_scratch.bwo_2_7_Dv_formation	0	2329396	isabelle/layerC/pss_scratch.thy	7802	false	7876180	0	true
pss_scratch.bwo_2_8_head_recursion	pss_scratch	pss_scratch.bwo_2_8_head_recursion	0	2329398	isabelle/layerC/pss_scratch.thy	7803	false	7876214	0	true
pss_scratch.bwo_Wstar_total_def	pss_scratch	pss_scratch.bwo_Wstar_total_def	0	2329408	isabelle/layerC/pss_scratch.thy	7810	false	7876274	0	false
pss_scratch.bwo_all_OT_principal_acc_of_Wstar_total	pss_scratch	pss_scratch.bwo_all_OT_principal_acc_of_Wstar_total	0	2329424	isabelle/layerC/pss_scratch.thy	7816	false	7876370	0	true
pss_scratch.bwo_2_2_wf	pss_scratch	pss_scratch.bwo_2_2_wf	0	2329438	isabelle/layerC/pss_scratch.thy	7834	false	7876422	0	true
pss_scratch.bwo_Wstar_total_of_wf	pss_scratch	pss_scratch.bwo_Wstar_total_of_wf	0	2329444	isabelle/layerC/pss_scratch.thy	7862	false	7876490	0	false
pss_scratch.bwo_2_2_wf_iff	pss_scratch	pss_scratch.bwo_2_2_wf_iff	0	2329452	isabelle/layerC/pss_scratch.thy	7871	false	7876574	0	true
pss_scratch.bwo_domB_Nil	pss_scratch	pss_scratch.bwo_domB_Nil	0	2329466	isabelle/layerC/pss_scratch.thy	7997	false	7876696	0	true
pss_scratch.bwo_addBT_Nil_right	pss_scratch	pss_scratch.bwo_addBT_Nil_right	0	2329476	isabelle/layerC/pss_scratch.thy	8002	false	7876750	0	true
pss_scratch.bwo_addBT_Nil_left	pss_scratch	pss_scratch.bwo_addBT_Nil_left	0	2329484	isabelle/layerC/pss_scratch.thy	8005	false	7876806	0	true
pss_scratch.bwo_addBT_assoc	pss_scratch	pss_scratch.bwo_addBT_assoc	0	2329496	isabelle/layerC/pss_scratch.thy	8008	false	7876860	0	true
pss_scratch.bwo_addBT_domB	pss_scratch	pss_scratch.bwo_addBT_domB	0	2329510	isabelle/layerC/pss_scratch.thy	8014	false	7876956	0	true
pss_scratch.bwo_operB_split	pss_scratch	pss_scratch.bwo_operB_split	0	2329536	isabelle/layerC/pss_scratch.thy	8032	false	7877058	0	true
pss_scratch.bwo_addBT_operB	pss_scratch	pss_scratch.bwo_addBT_operB	0	2329550	isabelle/layerC/pss_scratch.thy	8048	false	7877158	0	true
pss_scratch.bwo_Aop_mono_nv	pss_scratch	pss_scratch.bwo_Aop_mono_nv	0	2329562	isabelle/layerC/pss_scratch.thy	8080	false	7877252	0	true
pss_scratch.bwo_2_4a_shift_closure	pss_scratch	pss_scratch.bwo_2_4a_shift_closure	0	2329572	isabelle/layerC/pss_scratch.thy	8108	false	7877348	0	true
pss_scratch.bwo_domB_Dsucc0	pss_scratch	pss_scratch.bwo_domB_Dsucc0	0	2329582	isabelle/layerC/pss_scratch.thy	8181	false	7877462	0	true
pss_scratch.bwo_operB_Dsucc0	pss_scratch	pss_scratch.bwo_operB_Dsucc0	0	2329592	isabelle/layerC/pss_scratch.thy	8184	false	7877526	0	true
pss_scratch.bwo_2_5_sub1	pss_scratch	pss_scratch.bwo_2_5_sub1	0	2329606	isabelle/layerC/pss_scratch.thy	8201	false	7877614	0	true
pss_scratch.ox8_lastV_graph.intros	pss_scratch	pss_scratch.ox8_lastV_graph.intros	0	2329636	isabelle/layerC/pss_scratch.thy	8310	true	7877752	0	true
pss_scratch.ox8_lastV_graph.cases	pss_scratch	pss_scratch.ox8_lastV_graph.cases	0	2329638	isabelle/layerC/pss_scratch.thy	8310	true	7877752	0	true
pss_scratch.ox8_lastV_graph.induct	pss_scratch	pss_scratch.ox8_lastV_graph.induct	0	2329640	isabelle/layerC/pss_scratch.thy	8310	true	7877752	0	true
pss_scratch.ox8_lastV_graph.simps	pss_scratch	pss_scratch.ox8_lastV_graph.simps	0	2329642	isabelle/layerC/pss_scratch.thy	8310	true	7877752	0	true
pss_scratch.ox8_lastV_graph.inducts	pss_scratch	pss_scratch.ox8_lastV_graph.inducts	0	2329644	isabelle/layerC/pss_scratch.thy	8310	true	7877752	0	true
pss_scratch.ox8_lastV_rel.cases	pss_scratch	pss_scratch.ox8_lastV_rel.cases	0	2329674	isabelle/layerC/pss_scratch.thy	8310	true	7877752	0	true
pss_scratch.ox8_lastV_rel.induct	pss_scratch	pss_scratch.ox8_lastV_rel.induct	0	2329684	isabelle/layerC/pss_scratch.thy	8310	true	7877752	0	true
pss_scratch.ox8_lastV_rel.simps	pss_scratch	pss_scratch.ox8_lastV_rel.simps	0	2329694	isabelle/layerC/pss_scratch.thy	8310	true	7877752	0	true
pss_scratch.ox8_lastV_rel.inducts	pss_scratch	pss_scratch.ox8_lastV_rel.inducts	0	2329696	isabelle/layerC/pss_scratch.thy	8310	true	7877752	0	true
pss_scratch.ox8_lastV.psimps	pss_scratch	pss_scratch.ox8_lastV.psimps	0	2329736	isabelle/layerC/pss_scratch.thy	8310	true	7877752	0	true
pss_scratch.ox8_lastV.pinduct	pss_scratch	pss_scratch.ox8_lastV.pinduct	0	2329738	isabelle/layerC/pss_scratch.thy	8310	true	7877752	0	true
pss_scratch.ox8_lastV.termination	pss_scratch	pss_scratch.ox8_lastV.termination	0	2329740	isabelle/layerC/pss_scratch.thy	8310	true	7877752	0	true
pss_scratch.ox8_lastV.cases	pss_scratch	pss_scratch.ox8_lastV.cases	0	2329742	isabelle/layerC/pss_scratch.thy	8310	false	7877752	0	true
pss_scratch.ox8_lastV.pelims	pss_scratch	pss_scratch.ox8_lastV.pelims	0	2329744	isabelle/layerC/pss_scratch.thy	8310	false	7877752	0	true
pss_scratch.ox8_lastV.simps	pss_scratch	pss_scratch.ox8_lastV.simps	0	2329752	isabelle/layerC/pss_scratch.thy	8310	false	7877752	0	true
pss_scratch.ox8_lastV.induct	pss_scratch	pss_scratch.ox8_lastV.induct	0	2329756	isabelle/layerC/pss_scratch.thy	8310	false	7877752	0	true
pss_scratch.ox8_lastV.elims	pss_scratch	pss_scratch.ox8_lastV.elims	0	2329758	isabelle/layerC/pss_scratch.thy	8310	false	7877752	0	true
pss_scratch.ox8_lastT_graph.intros	pss_scratch	pss_scratch.ox8_lastT_graph.intros	0	2329788	isabelle/layerC/pss_scratch.thy	8313	true	7878678	0	true
pss_scratch.ox8_lastT_graph.cases	pss_scratch	pss_scratch.ox8_lastT_graph.cases	0	2329790	isabelle/layerC/pss_scratch.thy	8313	true	7878678	0	true
pss_scratch.ox8_lastT_graph.induct	pss_scratch	pss_scratch.ox8_lastT_graph.induct	0	2329792	isabelle/layerC/pss_scratch.thy	8313	true	7878678	0	true
pss_scratch.ox8_lastT_graph.simps	pss_scratch	pss_scratch.ox8_lastT_graph.simps	0	2329794	isabelle/layerC/pss_scratch.thy	8313	true	7878678	0	true
pss_scratch.ox8_lastT_graph.inducts	pss_scratch	pss_scratch.ox8_lastT_graph.inducts	0	2329796	isabelle/layerC/pss_scratch.thy	8313	true	7878678	0	true
