source	target	source_serial	target_serial
pss_wip.wf2x_pred_norm_unbounded	pss_wip.wf2x_nrmP_D0num	1690986	1690876
pss_wip.wf2x_pred_set_infinite	pss_wip.numBT_inj	1691098	1530324
pss_wip.wf2x_pred_set_infinite	pss_wip.wf2x_D0num_in_RPrel	1691098	1690940
pss_wip.wfc_G_lvT	pss_wip.wfc_maxe_mem	1787026	1786972
pss_wip.wfc_acc_component	pss_wip.wfc_acc_singleton	1786922	1786852
pss_wip.wfc_acc_component	pss_wip.wfc_member_leBT	1786922	1786916
pss_wip.wfc_acc_levels_of_jump_steps	pss_wip.wfc_acc_of_core_upto	1787248	1787118
pss_wip.wfc_acc_levels_of_jump_steps	pss_wip.wfs_level0_acc	1787248	1780992
pss_wip.wfc_acc_of_core_upto	pss_wip.wfc_G_lvT	1787118	1787026
pss_wip.wfc_acc_of_core_upto	pss_wip.wfc_maxe_mem	1787118	1786972
pss_wip.wfc_acc_of_core_upto	pss_wip.wfj_G_OT_T	1787118	1782958
pss_wip.wfc_acc_of_core_upto	pss_wip.wfj_G_df_T	1787118	1782970
pss_wip.wfc_acc_of_core_upto	pss_wip.wfj_G_szT	1787118	1782946
pss_wip.wfc_acc_of_core_upto	pss_wip.wfs_szP_mem_lt	1787118	1780376
pss_wip.wfc_acc_singleton	pss_wip.wfox_RPrel_into_RTrel	1786852	1668768
pss_wip.wfc_collapse_core_of_jump_steps	pss_wip.wfc_wf_of_jump_steps	1787534	1787348
pss_wip.wfc_collapse_core_of_jump_steps	pss_wip.wfj_collapse_core_of_wf	1787534	1783124
pss_wip.wfc_core_upto_of_wf	pss_wip.wfs_wf_iff_all_acc	1787584	1781214
pss_wip.wfc_jump_step_of_wf	pss_wip.wfc_core_upto_of_wf	1787624	1787584
pss_wip.wfc_level_jump_of_jump_steps	pss_wip.wfc_wf_of_jump_steps	1787438	1787348
pss_wip.wfc_level_jump_of_jump_steps	pss_wip.wfj_level_jump_of_wf	1787438	1782930
pss_wip.wfc_member_leBT	pss_mechanized.lessBT_trans	1786916	531278
pss_wip.wfc_member_leBT	pss_wip.lessBT_Zero_left	1786916	1525974
pss_wip.wfc_member_leBT	pss_wip.lessBT_Zero_right	1786916	1525926
pss_wip.wfc_member_leBT	pss_wip.wfc_tail_lessBT	1786916	1786902
pss_wip.wfc_pbody_iff_collapse_core	pss_wip.wfc_pbody_iff_wf	1786812	1786806
pss_wip.wfc_pbody_iff_collapse_core	pss_wip.wfj_collapse_core_iff_wf	1786812	1783130
pss_wip.wfc_pbody_iff_level_jump	pss_wip.wfc_pbody_iff_wf	1786818	1786806
pss_wip.wfc_pbody_iff_level_jump	pss_wip.wfj_level_jump_of_wf	1786818	1782930
pss_wip.wfc_pbody_iff_level_jump	pss_wip.wfs_wf_RPrel_of_level_jump	1786818	1781080
pss_wip.wfc_pbody_iff_wf	pss_wip.wfc_pbody_of_wf	1786806	1786760
pss_wip.wfc_pbody_iff_wf	pss_wip.wfc_wf_of_pbody	1786806	1786726
pss_wip.wfc_pbody_of_wf	pss_wip.wfox_tuple_lift	1786760	1669644
pss_wip.wfc_principal_acc_of_body	pss_wip.wfc_principal_acc_of_body_aux	1786644	1786638
pss_wip.wfc_sec_component	pss_wip.wfc_GBT_antitone	1786594	1786576
pss_wip.wfc_tail_lessBT	pss_wip.b1x_lessBP_single	1786902	1550420
pss_wip.wfc_tail_lessBT	pss_wip.lessBT_Zero_left	1786902	1525974
pss_wip.wfc_tail_lessBT	pss_wip.lessBT_Zero_right	1786902	1525926
pss_wip.wfc_tuple_acc_iff	pss_wip.wfc_acc_component	1786950	1786922
pss_wip.wfc_tuple_acc_iff	pss_wip.wfj_tuple_acc	1786950	1783262
pss_wip.wfc_wf_iff_jump_steps	pss_wip.wfc_jump_step_of_wf	1787714	1787624
pss_wip.wfc_wf_iff_jump_steps	pss_wip.wfc_wf_of_jump_steps	1787714	1787348
pss_wip.wfc_wf_of_jump_steps	pss_wip.wfc_acc_levels_of_jump_steps	1787348	1787248
pss_wip.wfc_wf_of_jump_steps	pss_wip.wfs_maxe_fin	1787348	1778684
pss_wip.wfc_wf_of_pbody	pss_wip.wfc_wf_of_pbody_hyp	1786726	1786666
pss_wip.wfc_wf_of_pbody_hyp	pss_wip.wfc_principal_acc_of_body	1786666	1786644
pss_wip.wfj_G_szT	pss_wip.wfs_szP_mem	1782946	1780306
pss_wip.wfj_NoBad_acc	pss_wip.lessBT_Zero_right	1783250	1525926
pss_wip.wfj_NoBad_acc	pss_wip.wfox_Trm_untrm	1783250	1668896
pss_wip.wfj_NoBad_acc	pss_wip.wfox_chain_nonempty	1783250	1668974
pss_wip.wfj_NoBad_acc	pss_wip.wfox_head_bound	1783250	1669154
pss_wip.wfj_NoBad_acc	pss_wip.wfox_tail_step'	1783250	1669252
pss_wip.wfj_OT_B_wf_of_collapse_core	pss_wip.m_buc1_2_2_OT_B_wf_via_principal	1783170	1669750
pss_wip.wfj_OT_B_wf_of_collapse_core	pss_wip.wfj_wf_RPrel_of_collapse_core	1783170	1783116
pss_wip.wfj_acc_of_collapse_core	pss_wip.wfj_G_OT_T	1783110	1782958
pss_wip.wfj_acc_of_collapse_core	pss_wip.wfj_G_df_T	1783110	1782970
pss_wip.wfj_acc_of_collapse_core	pss_wip.wfj_G_szT	1783110	1782946
pss_wip.wfj_acc_of_collapse_core	pss_wip.wfs_szP_mem_lt	1783110	1780376
pss_wip.wfj_all_levels_of_collapse_core	pss_wip.wfj_all_levels_of_wf	1783146	1782918
pss_wip.wfj_all_levels_of_collapse_core	pss_wip.wfj_wf_RPrel_of_collapse_core	1783146	1783116
pss_wip.wfj_cexq_OT	pss_wip.lessBT_Zero_left	1782750	1525974
pss_wip.wfj_cexq_OT	pss_wip.lessBT_Zero_right	1782750	1525926
pss_wip.wfj_collapse_core_iff_level_jump	pss_wip.wfj_collapse_core_iff_wf	1783136	1783130
pss_wip.wfj_collapse_core_iff_level_jump	pss_wip.wfj_collapse_core_of_wf	1783136	1783124
pss_wip.wfj_collapse_core_iff_level_jump	pss_wip.wfj_level_jump_of_wf	1783136	1782930
pss_wip.wfj_collapse_core_iff_level_jump	pss_wip.wfs_wf_RPrel_of_level_jump	1783136	1781080
pss_wip.wfj_collapse_core_iff_wf	pss_wip.wfj_collapse_core_of_wf	1783130	1783124
pss_wip.wfj_collapse_core_iff_wf	pss_wip.wfj_wf_RPrel_of_collapse_core	1783130	1783116
pss_wip.wfj_collapse_core_of_wf	pss_wip.wfs_wf_iff_all_acc	1783124	1781214
pss_wip.wfj_frag0_lv_unbounded	pss_wip.wfj_cexq_OT	1782890	1782750
pss_wip.wfj_frag0_lv_unbounded	pss_wip.wfj_cexq_dfree	1782890	1782758
pss_wip.wfj_frag0_lv_unbounded	pss_wip.wfj_cexq_hd	1782890	1782774
pss_wip.wfj_frag0_lv_unbounded	pss_wip.wfj_cexq_lv	1782890	1782766
pss_wip.wfj_frag_downclosed	pss_wip.wfj_hd_le	1782854	1782652
pss_wip.wfj_level_jump_of_all_levels	pss_wip.wfj_level_jump_of_wf	1782938	1782930
pss_wip.wfj_level_jump_of_all_levels	pss_wip.wfj_wf_RPrel_of_all_levels	1782938	1782912
pss_wip.wfj_level_jump_of_wf	pss_wip.wfs_wf_iff_all_acc	1782930	1781214
pss_wip.wfj_lv_in_frag	pss_wip.wfj_hd_le_lvP	1782882	1782690
pss_wip.wfj_secT_tuple_acc	pss_wip.wfj_tuple_acc	1783296	1783262
pss_wip.wfj_strat_hd	pss_wip.wfj_hd_le	1782684	1782652
pss_wip.wfj_stratn_lvP_false	pss_wip.wfj_stratn_lvP_refuted	1782802	1782790
pss_wip.wfj_stratn_lvP_refuted	pss_wip.lessBT_Zero_right	1782790	1525926
pss_wip.wfj_stratn_lvP_refuted	pss_wip.wfj_cexq_OT	1782790	1782750
pss_wip.wfj_stratn_lvP_refuted	pss_wip.wfj_cexq_dfree	1782790	1782758
pss_wip.wfj_stratn_lvP_refuted	pss_wip.wfj_cexq_lv	1782790	1782766
pss_wip.wfj_tuple_acc	pss_wip.lessBT_Zero_right	1783262	1525926
pss_wip.wfj_tuple_acc	pss_wip.wfj_NoBad_acc	1783262	1783250
pss_wip.wfj_tuple_acc	pss_wip.wfox_Trm_untrm	1783262	1668896
pss_wip.wfj_tuple_acc	pss_wip.wfox_chain_nonempty	1783262	1668974
pss_wip.wfj_tuple_acc	pss_wip.wfox_head_step	1783262	1668994
pss_wip.wfj_tuple_acc	pss_wip.wfs_closed_wf_acc	1783262	1780980
pss_wip.wfj_wf_RPrel_of_all_levels	pss_wip.wfj_frag_downclosed	1782912	1782854
pss_wip.wfj_wf_RPrel_of_all_levels	pss_wip.wfs_closed_wf_acc	1782912	1780980
pss_wip.wfj_wf_RPrel_of_collapse_core	pss_wip.wfj_acc_of_collapse_core	1783116	1783110
pss_wip.wfj_wf_iff_all_levels	pss_wip.wfj_all_levels_of_wf	1782924	1782918
pss_wip.wfj_wf_iff_all_levels	pss_wip.wfj_wf_RPrel_of_all_levels	1782924	1782912
pss_wip.wfox_NoBad	pss_wip.lessBT_Zero_right	1669518	1525926
pss_wip.wfox_NoBad	pss_wip.wfox_Trm_untrm	1669518	1668896
pss_wip.wfox_NoBad	pss_wip.wfox_chain_nonempty	1669518	1668974
pss_wip.wfox_NoBad	pss_wip.wfox_head_bound	1669518	1669154
pss_wip.wfox_NoBad	pss_wip.wfox_tail_step'	1669518	1669252
pss_wip.wfox_RPrel_into_RTrel	pss_wip.lessBT_Zero_right	1668768	1525926
pss_wip.wfox_RPrel_of_RTrel	pss_wip.wfox_RPrel_into_RTrel	1668802	1668768
pss_wip.wfox_RTrel_irrefl	pss_mechanized.lessBT_irrefl	1668558	531210
pss_wip.wfox_RTrel_trans	pss_mechanized.lessBT_trans	1668596	531278
pss_wip.wfox_chain_nonempty	pss_wip.lessBT_Zero_right	1668974	1525926
pss_wip.wfox_chain_nonempty	pss_wip.wfox_Trm_untrm	1668974	1668896
pss_wip.wfox_head_bound	pss_wip.wfox_chain_nonempty	1669154	1668974
pss_wip.wfox_head_bound	pss_wip.wfox_head_step	1669154	1668994
pss_wip.wfox_tail_step	pss_mechanized.lessBP_irrefl	1669024	531216
pss_wip.wfox_tail_step	pss_wip.wfox_tl_guarded	1669024	1668960
pss_wip.wfox_tail_step'	pss_wip.wfox_tail_step	1669252	1669024
pss_wip.wfox_tl_guarded	pss_wip.lessBT_Zero_right	1668960	1525926
pss_wip.wfox_tuple_lift	pss_wip.wfox_NoBad	1669644	1669518
pss_wip.wfox_tuple_lift	pss_wip.wfox_Trm_untrm	1669644	1668896
pss_wip.wfox_tuple_lift	pss_wip.wfox_chain_nonempty	1669644	1668974
pss_wip.wfox_tuple_lift	pss_wip.wfox_head_bound	1669644	1669154
pss_wip.wfox_wf_RPrel_iff_RTrel	pss_wip.wfox_RPrel_of_RTrel	1669686	1668802
pss_wip.wfox_wf_RPrel_iff_RTrel	pss_wip.wfox_tuple_lift	1669686	1669644
pss_wip.wfpd_NoBad_dep	pss_wip.bdepthP_head_le	1705918	1705160
pss_wip.wfpd_NoBad_dep	pss_wip.bdepthT_tl_le	1705918	1705168
pss_wip.wfpd_NoBad_dep	pss_wip.lessBT_Zero_right	1705918	1525926
pss_wip.wfpd_NoBad_dep	pss_wip.wfox_Trm_untrm	1705918	1668896
pss_wip.wfpd_NoBad_dep	pss_wip.wfox_chain_nonempty	1705918	1668974
pss_wip.wfpd_NoBad_dep	pss_wip.wfox_head_bound	1705918	1669154
pss_wip.wfpd_NoBad_dep	pss_wip.wfox_tail_step'	1705918	1669252
pss_wip.wfpd_RPrel_dep_0	pss_wip.bdepthP_pos	1705600	1705154
pss_wip.wfpd_bounded_Rchain_impossible	pss_wip.wfpd_wf_RPrel_dep	1706042	1705984
pss_wip.wfpd_bounded_Tchain_impossible	pss_wip.wfpd_wf_RTrel_dep	1706156	1706000
pss_wip.wfpd_infinite_Rchain_unbounded_depth	pss_wip.wfpd_bounded_Rchain_impossible	1706076	1706042
pss_wip.wfpd_tuple_lift_dep	pss_wip.bdepthP_head_le	1705956	1705160
pss_wip.wfpd_tuple_lift_dep	pss_wip.wfox_Trm_untrm	1705956	1668896
pss_wip.wfpd_tuple_lift_dep	pss_wip.wfox_chain_nonempty	1705956	1668974
pss_wip.wfpd_tuple_lift_dep	pss_wip.wfox_head_bound	1705956	1669154
pss_wip.wfpd_tuple_lift_dep	pss_wip.wfpd_NoBad_dep	1705956	1705918
pss_wip.wfpd_wf_RPrel_dep	pss_wip.wfpd_wf_dep	1705984	1705972
pss_wip.wfpd_wf_RPrel_dep_0	pss_wip.wfpd_RPrel_dep_0	1705650	1705600
pss_wip.wfpd_wf_RPrel_dep_0	pss_wip.wfpx_wf_RPrel_bnd	1705650	1676988
pss_wip.wfpd_wf_RPrel_iff_no_unbounded_depth	pss_wip.wfpd_infinite_Rchain_unbounded_depth	1706116	1706076
pss_wip.wfpd_wf_RTrel_dep	pss_wip.wfpd_wf_dep	1706000	1705972
pss_wip.wfpd_wf_RTrel_iff_no_unbounded_depth	pss_wip.wfpd_bounded_Tchain_impossible	1706204	1706156
pss_wip.wfpd_wf_dep	pss_wip.wfpd_RPrel_dep_lex	1705972	1705826
pss_wip.wfpd_wf_dep	pss_wip.wfpd_tuple_lift_dep	1705972	1705956
pss_wip.wfpd_wf_dep	pss_wip.wfpd_wf_RPrel_dep_0	1705972	1705650
pss_wip.wfpd_wf_goal_dep	pss_wip.wfox_goal_eq_RTrel	1706016	1668538
pss_wip.wfpd_wf_goal_dep	pss_wip.wfpd_wf_RTrel_dep	1706016	1706000
pss_wip.wfpx_RPrel_acyclic	pss_wip.wfpx_RPrel_irrefl	1676970	1676964
pss_wip.wfpx_RPrel_acyclic	pss_wip.wfpx_RPrel_trans	1676970	1676958
pss_wip.wfpx_RPrel_bnd_acyclic	pss_wip.wfpx_RPrel_acyclic	1676982	1676970
pss_wip.wfpx_RPrel_irrefl	pss_mechanized.lessBP_irrefl	1676964	531216
pss_wip.wfpx_RTrel_acyclic	pss_wip.wfox_RTrel_irrefl	1677104	1668558
pss_wip.wfpx_RTrel_acyclic	pss_wip.wfox_RTrel_trans	1677104	1668596
pss_wip.wfpx_RTrel_bnd_acyclic	pss_wip.wfpx_RTrel_acyclic	1677162	1677104
pss_wip.wfpx_bounded_Tchain_impossible	pss_wip.wfpx_wf_RTrel_bnd	1677262	1677178
pss_wip.wfpx_bounded_chain_impossible	pss_wip.wfpx_wf_RPrel_bnd	1676994	1676988
pss_wip.wfpx_finite_BP_norm	pss_wip.wfpx_finite_norm_le	1676924	1676898
pss_wip.wfpx_finite_BT_norm	pss_wip.wfpx_finite_norm_le	1676918	1676898
pss_wip.wfpx_finite_RPrel_bnd	pss_wip.wfpx_finite_BP_norm	1676976	1676924
pss_wip.wfpx_finite_RTrel_bnd	pss_wip.wfpx_finite_BT_norm	1677154	1676918
pss_wip.wfpx_finite_norm_le	pss_wip.wfpx_length_le_sum	1676898	1676884
pss_wip.wfpx_finite_norm_le	pss_wip.wfpx_nrmP_le_sum	1676898	1676890
pss_wip.wfpx_infinite_Tchain_unbounded_norm	pss_wip.wfpx_bounded_Tchain_impossible	1677272	1677262
pss_wip.wfpx_infinite_chain_unbounded_norm	pss_wip.wfpx_bounded_chain_impossible	1677004	1676994
pss_wip.wfpx_length_le_sum	pss_wip.wfpx_nrmP_pos	1676884	1676878
pss_wip.wfpx_wf_RPrel_bnd	pss_wip.wfpx_RPrel_bnd_acyclic	1676988	1676982
pss_wip.wfpx_wf_RPrel_bnd	pss_wip.wfpx_finite_RPrel_bnd	1676988	1676976
pss_wip.wfpx_wf_RPrel_iff_no_unbounded_chain	pss_wip.wfpx_infinite_chain_unbounded_norm	1677038	1677004
pss_wip.wfpx_wf_RTrel_bnd	pss_wip.wfpx_RTrel_bnd_acyclic	1677178	1677162
pss_wip.wfpx_wf_RTrel_bnd	pss_wip.wfpx_finite_RTrel_bnd	1677178	1677154
pss_wip.wfpx_wf_RTrel_iff_no_unbounded_chain	pss_wip.wfpx_infinite_Tchain_unbounded_norm	1677334	1677272
pss_wip.wfpx_wf_goal_bnd	pss_wip.wfox_goal_eq_RTrel	1677212	1668538
pss_wip.wfpx_wf_goal_bnd	pss_wip.wfpx_wf_RTrel_bnd	1677212	1677178
pss_wip.wfs_OT_B_wf_of_level_jump	pss_wip.m_buc1_2_2_OT_B_wf_via_principal	1781146	1669750
pss_wip.wfs_OT_B_wf_of_level_jump	pss_wip.wfs_wf_RPrel_of_level_jump	1781146	1781080
pss_wip.wfs_acc_levels_of_jump	pss_wip.wfs_level0_acc	1781074	1780992
pss_wip.wfs_accord_Well_order	pss_wip.wfs_accord_Field	1781772	1781730
pss_wip.wfs_accord_Well_order	pss_wip.wfs_accord_well_order	1781772	1781702
pss_wip.wfs_accord_well_order	pss_mechanized.lessBP_irrefl	1781702	531216
pss_wip.wfs_accord_well_order	pss_wip.wfs_accord_wf_strict	1781702	1781638
pss_wip.wfs_accord_well_order	pss_wip.wfs_lessBP_total	1781702	1781254
pss_wip.wfs_accord_wf_strict	pss_wip.wfs_Restr_acc_wf	1781638	1781494
pss_wip.wfs_accord_wf_strict	pss_wip.wfs_accord_strict_sub	1781638	1781554
pss_wip.wfs_bdepthT_le	pss_wip.wfs_maxl_le	1780740	1780696
pss_wip.wfs_descP_le	pss_wip.lessBT_Zero_right	1780494	1525926
pss_wip.wfs_dmono_P	pss_wip.wfs_dmono_T	1780942	1780912
pss_wip.wfs_dmono_P	pss_wip.wfs_max_eq0	1780942	1778556
pss_wip.wfs_dmono_T	pss_wip.wfs_dmono_aux	1780912	1780854
pss_wip.wfs_dmono_aux	pss_mechanized.lessBT_trans	1780854	531278
pss_wip.wfs_dmono_aux	pss_wip.bdepthP_head_le	1780854	1705160
pss_wip.wfs_dmono_aux	pss_wip.bdepthT_tl_le	1780854	1705168
pss_wip.wfs_dmono_aux	pss_wip.descP_tl	1780854	1597394
pss_wip.wfs_dmono_aux	pss_wip.lessBT_Zero_right	1780854	1525926
pss_wip.wfs_dmono_aux	pss_wip.wfs_bdepthT_le	1780854	1780740
pss_wip.wfs_dmono_aux	pss_wip.wfs_descP_le	1780854	1780494
pss_wip.wfs_dmono_aux	pss_wip.wfs_max_eq0	1780854	1778556
pss_wip.wfs_dmono_aux	pss_wip.wfs_maxe_eq0	1780854	1778624
pss_wip.wfs_dmono_aux	pss_wip.wfs_szT_arg_lt	1780854	1780418
pss_wip.wfs_dmono_aux	pss_wip.wfs_szT_tl_lt	1780854	1780444
pss_wip.wfs_lessBP_total	pss_mechanized.lessBT_lessBP_total	1781254	531380
pss_wip.wfs_level0_acc	pss_wip.wfpd_wf_RPrel_dep	1780992	1705984
pss_wip.wfs_level0_acc	pss_wip.wfs_closed_wf_acc	1780992	1780980
pss_wip.wfs_level0_acc	pss_wip.wfs_dmono_P	1780992	1780942
pss_wip.wfs_level0_acc	pss_wip.wfs_strat0_P	1780992	1780664
pss_wip.wfs_lvP0_iff	pss_wip.wfs_max_eq0	1779700	1778556
pss_wip.wfs_lvT0_iff	pss_wip.wfs_maxe_eq0	1779650	1778624
pss_wip.wfs_lv_finT	pss_wip.wfs_maxe_fin	1779746	1778684
pss_wip.wfs_maxe_eq0	pss_wip.wfs_max_eq0	1778624	1778556
pss_wip.wfs_rank_semantic	pss_wip.wfs_rk_ordLess	1782110	1782076
pss_wip.wfs_rk_Well_order	pss_wip.wfs_accord_Well_order	1781958	1781772
pss_wip.wfs_rk_ordLess	pss_wip.wfs_acc_downclosed	1782076	1781314
pss_wip.wfs_rk_ordLess	pss_wip.wfs_rk_Well_order	1782076	1781958
pss_wip.wfs_rk_ordLess	pss_wip.wfs_underS_accord	1782076	1781996
pss_wip.wfs_strat0_P	pss_wip.wfs_enat_nlt0	1780664	1780526
pss_wip.wfs_strat0_P	pss_wip.wfs_max_eq0	1780664	1778556
pss_wip.wfs_strat0_P	pss_wip.wfs_strat0_T	1780664	1780630
pss_wip.wfs_strat0_T	pss_wip.wfs_strat0_aux	1780630	1780594
pss_wip.wfs_strat0_aux	pss_wip.descP_tl	1780594	1597394
pss_wip.wfs_strat0_aux	pss_wip.lessBT_Zero_right	1780594	1525926
pss_wip.wfs_strat0_aux	pss_wip.wfs_descP_le	1780594	1780494
pss_wip.wfs_strat0_aux	pss_wip.wfs_enat_nlt0	1780594	1780526
pss_wip.wfs_strat0_aux	pss_wip.wfs_max_eq0	1780594	1778556
pss_wip.wfs_strat0_aux	pss_wip.wfs_maxe_eq0	1780594	1778624
pss_wip.wfs_strat0_aux	pss_wip.wfs_szT_arg_lt	1780594	1780418
pss_wip.wfs_strat0_aux	pss_wip.wfs_szT_tl_lt	1780594	1780444
pss_wip.wfs_szP_mem_lt	pss_wip.wfs_szP_mem	1780376	1780306
pss_wip.wfs_szT_arg_lt	pss_wip.wfs_szP_mem_lt	1780418	1780376
pss_wip.wfs_underS_accord	pss_mechanized.lessBP_irrefl	1781996	531216
pss_wip.wfs_underS_accord	pss_wip.wfs_acc_downclosed	1781996	1781314
pss_wip.wfs_wf_RPrel_of_level_jump	pss_wip.wfs_acc_levels_of_jump	1781080	1781074
pss_wip.wfs_wf_RPrel_of_level_jump	pss_wip.wfs_maxe_fin	1781080	1778684
pss_wip.wgx37_condIII_exchange_full_of_e1ge	pss_wip.wgx37_condIII_exchange_full_of_ineq	1752084	1751984
pss_wip.wgx37_condIII_exchange_full_of_e1ge	pss_wip.wgx37_m0run_ineq_of_e1ge	1752084	1751944
pss_wip.wgx37_condIII_exchange_full_of_ineq	pss_wip.c3cx_M0RUN_of_a	1751984	1739016
pss_wip.wgx37_condIII_exchange_full_of_ineq	pss_wip.crx_condIII_exchange_full	1751984	1728426
pss_wip.wgx37_e1ge_of_anc	pss_wip.s84c1_jm2_univ	1751956	1621360
pss_wip.wgx37_m0run_ineq_of_e1ge	pss_wip.s84c1_jm2_basic	1751944	1621332
pss_wip.wgx37_m0run_of_e1ge	pss_wip.c3cx_M0RUN_of_a	1751950	1739016
pss_wip.wgx37_m0run_of_e1ge	pss_wip.wgx37_m0run_ineq_of_e1ge	1751950	1751944
pss_wip.wid_BrLen_Pred	pss_mechanized.Lng_seg	1557902	478982
pss_wip.wid_BrLen_Pred	pss_mechanized.a1_FN_lt	1557902	541552
pss_wip.wid_BrLen_Pred	pss_mechanized.wf21_Br_eq_seg	1557902	564034
pss_wip.wid_BrLen_Pred	pss_wip.wid_Br_Pred	1557902	1553216
pss_wip.wid_Br_Pred	pss_mechanized.Lng_seg	1553216	478982
pss_wip.wid_Br_Pred	pss_mechanized.TrMax_Pred	1553216	535372
pss_wip.wid_Br_Pred	pss_mechanized.TrMax_bound	1553216	489582
pss_wip.wid_Br_Pred	pss_mechanized.m_6_6_P_Pred_decomp	1553216	535514
pss_wip.wid_Br_Pred	pss_mechanized.seg_to_last_eq_drop	1553216	480370
pss_wip.wid_Br_Pred_col0_agree	pss_mechanized.Lng_seg	1557980	478982
pss_wip.wid_Br_Pred_col0_agree	pss_mechanized.P_nonempty	1557980	479566
pss_wip.wid_Br_Pred_col0_agree	pss_mechanized.TrMax_bound	1557980	489582
pss_wip.wid_Br_Pred_col0_agree	pss_wip.wid_Br_Pred	1557980	1553216
pss_wip.wid_Br_Pred_lenle	pss_mechanized.Lng_seg	1557986	478982
pss_wip.wid_Br_Pred_lenle	pss_mechanized.P_nonempty	1557986	479566
pss_wip.wid_Br_Pred_lenle	pss_mechanized.TrMax_bound	1557986	489582
pss_wip.wid_Br_Pred_lenle	pss_wip.wid_Br_Pred	1557986	1553216
pss_wip.wid_FNJ_Pred_at_JPm1	pss_wip.wid_FirstNodes_Pred	1557914	1553302
pss_wip.wid_FNJ_Pred_at_JPm1	pss_wip.wid_Joints_Pred	1557914	1553418
pss_wip.wid_FN_Suc_lt	pss_mechanized.FirstNodes_nth	1558712	489774
pss_wip.wid_FN_Suc_lt	pss_mechanized.Lng_seg	1558712	478982
pss_wip.wid_FN_Suc_lt	pss_mechanized.TrMax_bound	1558712	489582
pss_wip.wid_FN_Suc_lt	pss_mechanized.idxsum_P_component_nonempty	1558712	487716
pss_wip.wid_FN_Suc_lt	pss_mechanized.idxsum_nth	1558712	487242
pss_wip.wid_FirstNodes_Pred	pss_mechanized.FirstNodes_nth	1553302	489774
pss_wip.wid_FirstNodes_Pred	pss_mechanized.Lng_seg	1553302	478982
pss_wip.wid_FirstNodes_Pred	pss_mechanized.P_nonempty	1553302	479566
pss_wip.wid_FirstNodes_Pred	pss_mechanized.TrMax_Pred	1553302	535372
pss_wip.wid_FirstNodes_Pred	pss_mechanized.TrMax_bound	1553302	489582
pss_wip.wid_FirstNodes_Pred	pss_mechanized.rpred_IdxSum_butlast	1553302	543456
pss_wip.wid_FirstNodes_Pred	pss_mechanized.rpred_IdxSum_prefix_append	1553302	543408
pss_wip.wid_FirstNodes_Pred	pss_wip.wid_Br_Pred	1553302	1553216
pss_wip.wid_JBr_Pred_imp	pss_mechanized.Lng_seg	1553254	478982
pss_wip.wid_JBr_Pred_imp	pss_mechanized.P_nonempty	1553254	479566
pss_wip.wid_JBr_Pred_imp	pss_mechanized.TrMax_bound	1553254	489582
pss_wip.wid_JBr_Pred_imp	pss_wip.wid_Br_Pred	1553254	1553216
pss_wip.wid_JPm1_map	pss_wip.wid_BrLen_Pred	1557908	1557902
pss_wip.wid_Joints_Pred	pss_mechanized.Joints_nth	1553418	489868
pss_wip.wid_Joints_Pred	pss_mechanized.Joints_parent_nextR	1553418	494574
pss_wip.wid_Joints_Pred	pss_mechanized.Pred_preserves_T_PS	1553418	476820
pss_wip.wid_Joints_Pred	pss_mechanized.TrMax_bound	1553418	489582
pss_wip.wid_Joints_Pred	pss_mechanized.m_6_4_FirstNodes_TrMax_Joints	1553418	489672
pss_wip.wid_Joints_Pred	pss_mechanized.nextrel0_prefix_row0	1553418	520128
pss_wip.wid_Joints_Pred	pss_mechanized.nonmulti_Pred	1553418	488798
pss_wip.wid_Joints_Pred	pss_mechanized.rpred_hasParent_FirstNodes	1553418	543862
pss_wip.wid_Joints_Pred	pss_wip.wid_FirstNodes_Pred	1553418	1553302
pss_wip.wid_Joints_Pred	pss_wip.wid_JBr_Pred_imp	1553418	1553254
pss_wip.wid_adm_trunk_interior_False	pss_mechanized.TrMax_trunk_step	1553460	490364
pss_wip.wid_transJ0_eq_TrMax	pss_mechanized.adm_Adm_adm	1553540	481974
pss_wip.wid_transJ0_eq_TrMax	pss_mechanized.adm_Adm_le	1553540	481992
pss_wip.wid_transJ0_eq_TrMax	pss_wip.wid_adm_trunk_interior_False	1553540	1553460
pss_wip.wit_FirstNodes0	pss_mechanized.idxsum_nth	1557944	487242
pss_wip.wit_J1pos	pss_wip.wit_FirstNodes0	1557950	1557944
pss_wip.wit_PB_relax	pss_wip.leBT_Dpt0_iff	1557956	1557884
pss_wip.wit_PB_relax	pss_wip.lessBT_Zero_left	1557956	1525974
pss_wip.wit_PB_relax	pss_wip.lessBT_Zero_right	1557956	1525926
pss_wip.wit_PB_tail_bound	pss_wip.PB_Dpt_single	1557962	1557872
pss_wip.wit_PB_tail_bound	pss_wip.PB_addBT_app	1557962	1557878
pss_wip.wit_PB_tail_bound	pss_wip.leBT_Dpt0_iff	1557962	1557884
pss_wip.wit_PB_tail_bound	pss_wip.lessBT_Zero_left	1557962	1525974
pss_wip.wit_PB_tail_bound	pss_wip.lessBT_Zero_right	1557962	1525926
pss_wip.wit_step_lift	pss_wip.PB_Dpt_single	1557968	1557872
pss_wip.wit_step_lift	pss_wip.PB_addBT_app	1557968	1557878
pss_wip.wit_step_lift	pss_wip.lessBT_Zero_left	1557968	1525974
pss_wip.wit_step_lift	pss_wip.lessBT_Zero_right	1557968	1525926
